class,frame,track_id,yolo_class,box,confidence
OP,117,17,op,"[8.684297415834621, 127.6568112518712, 119.55646523662234, 341.9843362763562]",0.0
OP,117,18,op,"[-33.345685471130494, 5.79845286963225, 62.916661315841694, 109.55451500770647]",0.0
OP,117,19,op,"[202.32035107783017, 350.8541022497857, 529.650141429368, 775.5422815419474]",0.0
OP,117,25,op,"[380.7749452259378, 285.05022298257364, 824.517141895133, 713.9098211502508]",0.0
OP,118,15,op,"[183.62926302048976, 3.0246575337491493, 520.7901199178004, 184.03183019125046]",0.0
OP,118,17,op,"[16.1263787053295, 127.80462314317822, 126.13080926274344, 344.9084251020409]",0.0
OP,118,18,op,"[-34.378574144688855, 5.979988113707513, 63.188403855093696, 111.14230134518101]",0.0
OP,118,19,op,"[198.66203699487338, 351.4706562233617, 525.8454952714613, 775.9688402580459]",0.0
OP,118,25,op,"[393.6695227263838, 286.0119862568136, 837.4690239156153, 714.9269666596279]",0.0
OP,119,15,op,"[187.04654600413906, 4.1341310043528665, 527.0039319314043, 187.1901602601818]",0.0
OP,119,17,op,"[20.866427859447086, 128.50579670083016, 130.11599848478124, 346.7380851138313]",0.0
OP,119,18,op,"[-35.41146209222917, 6.161523357782777, 63.46014566832764, 112.73008768265552]",0.0
OP,119,19,op,"[195.00372295997974, 352.0872101969377, 522.0408490654914, 776.3953989741443]",0.0
OP,119,25,op,"[406.5641002267819, 286.97374953105356, 850.4209059361453, 715.9441121690049]",0.0
OP,120,15,op,"[186.17501785085764, 4.483012754089671, 524.5094612083884, 186.9652133623058]",0.0
OP,120,17,op,"[21.367669172718685, 128.7602583399314, 130.6693046612678, 347.09696799996965]",0.0
OP,120,18,op,"[-36.44434931375143, 6.34305860185804, 63.73188675554354, 114.31787402013006]",0.0
OP,120,19,op,"[191.34540897314926, 352.7037641705137, 518.2362028114585, 776.8219576902427]",0.0
OP,120,25,op,"[419.4586777271322, 287.9355128052935, 863.3727879567232, 716.961257678382]",0.0
OP,121,15,op,"[186.20460917151837, 3.85893971676542, 524.1543518967237, 186.2380874389665]",0.0
OP,121,17,op,"[21.86891058623459, 129.01471997903263, 131.22261073751002, 347.455850886108]",0.0
OP,121,18,op,"[-37.477235809255646, 6.524593845933303, 64.00362711674138, 115.90566035760457]",0.0
OP,121,19,op,"[187.68709503438194, 353.3203181440897, 514.4315565093623, 777.2485164063412]",0.0
OP,121,25,op,"[432.3532552274348, 288.89727607953347, 876.3246699773488, 717.9784031877591]",0.0
OP,122,15,op,"[192.94783768967898, 3.5235421698372136, 527.4237422274268, 183.62738319151117]",0.0
OP,122,17,op,"[22.37015209999482, 129.2691816181339, 131.77591671350794, 347.8147337722463]",0.0
OP,122,18,op,"[-38.5101215787418, 6.706129090008567, 64.27536675192118, 117.49344669507911]",0.0
OP,122,19,op,"[184.02878114367775, 353.9368721176657, 510.626910159203, 777.6750751224397]",0.0
OP,122,25,op,"[445.2478327276895, 289.8590393537734, 889.2765519980223, 718.9955486971362]",0.0
OP,123,15,op,"[206.32561534848602, 1.1669811477947292, 531.390414378937, 174.4591906121617]",0.0
OP,123,17,op,"[22.871393713999353, 129.52364325723516, 132.32922258926152, 348.17361665838473]",0.0
OP,123,18,op,"[-39.543006622209916, 6.88766433408383, 64.54710566108292, 119.08123303255363]",0.0
OP,123,19,op,"[180.3704673010367, 354.5534260912417, 506.8222637609806, 778.1016338385381]",0.0
OP,123,25,op,"[458.14241022789645, 290.8208026280134, 902.2284340187435, 720.0126942065133]",0.0
OP,124,15,op,"[210.44773331724596, 0.27969475234833396, 533.920633518177, 171.22901237242706]",0.0
OP,124,17,op,"[23.37263542824821, 129.7781048963364, 132.88252836477082, 348.53249954452303]",0.0
OP,124,18,op,"[-40.57589093965997, 7.069199578159093, 64.81884384422662, 120.66901937002817]",0.0
OP,124,19,op,"[176.71215350645883, 355.1699800648177, 503.017617314695, 778.5281925546365]",0.0
OP,124,25,op,"[471.0369877280556, 291.78256590225334, 915.1803160395126, 721.0298397158904]",0.0
OP,125,15,op,"[205.42965509062213, -0.03395104181025488, 528.4341449092387, 169.06017674286755]",0.0
OP,125,17,op,"[23.873877242741386, 130.03256653543764, 133.4358340400358, 348.89138243066134]",0.0
OP,125,19,op,"[173.05383975994408, 355.7865340383937, 499.21297082034624, 778.954751270735]",0.0
OP,125,25,op,"[483.93156522816696, 292.7443291764933, 928.1321980603295, 722.0469852252675]",0.0
OP,126,15,op,"[209.7783782040716, -0.13547790178304808, 533.147826270095, 167.80258045260334]",0.0
OP,126,17,op,"[24.37511915747887, 130.2870281745389, 133.98913961505642, 349.25026531679976]",0.0
OP,126,19,op,"[169.3955260614925, 356.4030880119697, 495.40832427793435, 779.3813099868335]",0.0
OP,126,25,op,"[496.8261427282305, 293.70609245073325, 941.0840800811941, 723.0641307346446]",0.0
OP,127,15,op,"[215.43362792308528, -0.15888088293800706, 536.9088794700224, 164.88286706990942]",0.0
OP,127,17,op,"[24.87636117246067, 130.54148981364017, 134.54244508983277, 349.60914820293806]",0.0
OP,127,19,op,"[165.73721241110405, 357.0196419855457, 491.6036776874593, 779.8078687029318]",0.0
OP,127,25,op,"[509.72072022824625, 294.6678557249732, 954.0359621021066, 724.0812762440216]",0.0
OP,128,15,op,"[220.28501263258596, 2.896005932961927, 534.1581415823287, 161.41795016730373]",0.0
OP,128,17,op,"[25.37760328768679, 130.7959514527414, 135.09575046436478, 349.9680310890764]",0.0
OP,128,19,op,"[162.07889880877875, 357.6361959591217, 487.79903104892117, 780.2344274190302]",0.0
OP,128,25,op,"[522.6152977282142, 295.62961899921316, 966.9878441230668, 725.0984217533987]",0.0
OP,129,15,op,"[221.89883662655546, 3.0437565369837074, 529.7546678148879, 155.76051950162469]",0.0
OP,129,17,op,"[25.878845503157223, 131.05041309184264, 135.64905573865246, 350.3269139752148]",0.0
OP,129,19,op,"[158.4205852545166, 358.2527499326977, 483.9943843623198, 780.6609861351287]",0.0
OP,129,25,op,"[535.5098752281343, 296.5913822734531, 979.9397261440748, 726.1155672627758]",0.0
OP,130,15,op,"[219.46656034687985, 4.183319857970815, 526.3242308427846, 153.9033871145683]",0.0
OP,130,17,op,"[26.38008781887197, 131.3048747309439, 136.20236091269587, 350.6857968613531]",0.0
OP,130,19,op,"[154.7622717483176, 358.86930390627373, 480.1897376276553, 781.0875448512272]",0.0
OP,130,25,op,"[548.4044527280066, 297.5531455476931, 992.8916081651307, 727.1327127721529]",0.0
OP,131,15,op,"[222.81654418827426, 4.416503300095201, 524.7719286484148, 151.7438455934901]",0.0
OP,131,17,op,"[26.881330234831033, 131.55933637004517, 136.75566598649493, 351.0446797474915]",0.0
OP,131,19,op,"[151.10395829018177, 359.48585787984973, 476.3850908449277, 781.5141035673256]",0.0
OP,131,25,op,"[561.2990302278312, 298.51490882193303, 1005.8434901862342, 728.14985828153]",0.0
OP,132,15,op,"[226.16655573561718, 4.649686742219586, 523.2195987480966, 149.58430407241192]",0.0
OP,132,17,op,"[27.38257275103441, 131.8137980091464, 137.3089709600497, 351.4035626336298]",0.0
OP,132,19,op,"[147.44564488010906, 360.10241185342574, 472.5804440141369, 781.940662283424]",0.0
OP,132,25,op,"[574.193607727608, 299.476672096173, 1018.7953722073858, 729.1670037909071]",0.0
OP,133,15,op,"[229.51659498890865, 4.882870184343972, 521.6672411418298, 147.42476255133374]",0.0
OP,133,17,op,"[27.8838153674821, 132.06825964824765, 137.86227583336014, 351.7624455197681]",0.0
OP,133,19,op,"[143.7873315180995, 360.71896582700174, 468.77579713528297, 782.3672209995225]",0.0
OP,133,25,op,"[587.0881852273369, 300.43843537041295, 1031.747254228585, 730.1841493002842]",0.0
OP,134,15,op,"[232.86666194814862, 5.116053626468357, 520.1148558296145, 145.26522103025556]",0.0
OP,134,17,op,"[28.385058084174112, 132.3227212873489, 138.41558060642626, 352.1213284059065]",0.0
OP,134,19,op,"[140.12901820415308, 361.33551980057774, 464.9711502083659, 782.793779715621]",0.0
OP,134,25,op,"[599.9827627270181, 301.4001986446529, 1044.699136249832, 731.2012948096612]",0.0
OP,135,15,op,"[236.21675661333714, 5.349237068592743, 518.5624428114506, 143.10567950917738]",0.0
OP,135,17,op,"[28.886300901110438, 132.57718292645018, 138.96888527924807, 352.4802112920448]",0.0
OP,135,19,op,"[136.47070493826982, 361.95207377415375, 461.1665032333857, 783.2203384317194]",0.0
OP,135,25,op,"[612.8773402266513, 302.36196191889286, 1057.6510182711268, 732.2184403190383]",0.0
OP,136,15,op,"[239.56687898447416, 5.582420510717128, 517.0100020873383, 140.9461379880992]",0.0
OP,136,17,op,"[29.38754381829108, 132.83164456555141, 139.52218985182557, 352.8390941781832]",0.0
OP,136,19,op,"[132.8123917204497, 362.56862774772975, 457.36185621034235, 783.6468971478178]",0.0
OP,136,25,op,"[625.7719177262369, 303.3237251931328, 1070.6029002924695, 733.2355858284154]",0.0
OP,137,15,op,"[242.9170290615597, 5.8156039528415135, 515.4575336572774, 138.786596467021]",0.0
OP,137,17,op,"[29.888786835716033, 133.08610620465265, 140.07549432415874, 353.19797706432155]",0.0
OP,137,19,op,"[129.15407855069276, 363.18518172130575, 453.5572091392358, 784.0734558639163]",0.0
OP,137,25,op,"[638.6664952257747, 304.2854884673728, 1083.55478231386, 734.2527313377925]",0.0
OP,138,15,op,"[246.2672068445938, 6.048787394965899, 513.9050375212679, 136.62705494594283]",0.0
OP,138,17,op,"[30.3900299533853, 133.34056784375392, 140.62879869624763, 353.55685995045985]",0.0
OP,138,19,op,"[125.49576542899894, 363.80173569488176, 449.75256202006614, 784.5000145800147]",0.0
OP,138,25,op,"[651.5610727252646, 305.24725174161273, 1096.5066643352982, 735.2698768471696]",0.0
OP,139,15,op,"[249.6174123335764, 6.2819708370902845, 512.35251367931, 134.46751342486465]",0.0
OP,139,17,op,"[30.891273171298884, 133.59502948285518, 141.18210296809218, 353.91574283659827]",0.0
OP,139,19,op,"[121.83745235536827, 364.41828966845776, 445.9479148528333, 784.9265732961131]",0.0
OP,139,25,op,"[664.4556502247068, 306.2090150158527, 1109.4585463567844, 736.2870223565467]",0.0
OP,140,15,op,"[252.96764552850752, 6.515154279214677, 510.7999621314035, 132.30797190378647]",0.0
OP,140,17,op,"[31.39251648945679, 133.84949112195642, 141.7354071396924, 354.2746257227366]",0.0
OP,140,19,op,"[118.17913932980076, 365.03484364203376, 442.14326763753735, 785.3531320122115]",0.0
OP,140,25,op,"[677.3502277241012, 307.17077829009264, 1122.410428378318, 737.3041678659238]",0.0
OP,141,15,op,"[256.3179064293872, 6.74833772133907, 509.24738287754855, 130.14843038270828]",0.0
OP,141,17,op,"[31.893759907859, 134.10395276105766, 142.28871121104834, 354.6335086088749]",0.0
OP,141,19,op,"[114.52082635229638, 365.65139761560977, 438.3386203741783, 785.77969072831]",0.0
OP,141,25,op,"[690.2448052234477, 308.1325415643326, 1135.3623103998998, 738.3213133753009]",0.0
OP,142,15,op,"[259.66819503621537, 6.981521163463462, 507.694775917745, 127.98888886163007]",0.0
OP,142,17,op,"[32.39500342650553, 134.35841440015892, 142.84201518215994, 354.9923914950133]",0.0
OP,142,19,op,"[110.86251342285516, 366.26795158918577, 434.533973062756, 786.2062494444085]",0.0
OP,142,25,op,"[703.1393827227464, 309.09430483857255, 1148.3141924215292, 739.338458884678]",0.0
OP,143,15,op,"[263.0185113489921, 7.214704605587855, 506.14214125199294, 125.82934734055189]",0.0
OP,143,17,op,"[32.89624704539638, 134.6128760392602, 143.3953190530272, 355.3512743811516]",0.0
OP,143,25,op,"[716.0339602219974, 310.0560681128125, 1161.2660744432064, 740.355604394055]",0.0
OP,144,15,op,"[266.3688553677173, 7.447888047712247, 504.5894788802924, 123.66980581947371]",0.0
OP,144,17,op,"[33.39749076453154, 134.86733767836142, 143.9486228236502, 355.71015726728996]",0.0
OP,144,25,op,"[728.9285377212005, 311.01783138705247, 1174.2179564649316, 741.3727499034321]",0.0
OP,145,15,op,"[269.71922709239107, 7.68107148983664, 503.0367888026433, 121.51026429839551]",0.0
OP,145,17,op,"[33.89873458391102, 135.12179931746266, 144.50192649402885, 356.0690401534283]",0.0
OP,146,15,op,"[273.0696265230133, 7.9142549319610325, 501.48407101904564, 119.35072277731732]",0.0
OP,146,17,op,"[34.39997850353481, 135.37626095656393, 145.0552300641632, 356.4279230395666]",0.0
OP,147,15,op,"[276.42005365958414, 8.147438374085425, 499.93132552949953, 117.19118125623913]",0.0
OP,147,17,op,"[34.90122252340292, 135.6307225956652, 145.6085335340532, 356.78680592570504]",0.0
OP,148,15,op,"[279.77050850210344, 8.380621816209818, 498.37855233400484, 115.03163973516095]",0.0
OP,148,17,op,"[35.402466643515346, 135.88518423476643, 146.16183690369894, 357.14568881184334]",0.0
OP,149,15,op,"[283.1209910505713, 8.61380525833421, 496.8257514325617, 112.87209821408275]",0.0
OP,149,17,op,"[35.903710863872085, 136.13964587386766, 146.71514017310034, 357.50457169798165]",0.0
OP,150,15,op,"[286.47150130498767, 8.846988700458603, 495.27292282517, 110.71255669300456]",0.0
OP,151,15,op,"[289.8220392653526, 9.080172142582995, 493.72006651182977, 108.55301517192638]",0.0
OP,152,15,op,"[293.172604931666, 9.313355584707388, 492.167182492541, 106.3934736508482]",0.0
OP,153,15,op,"[296.5231983039279, 9.54653902683178, 490.6142707673037, 104.23393212977]",0.0
OP,153,33,op,"[509.6386440618977, 167.11513147166164, 1082.1956505276485, 372.66148606194935]",0.0
OP,154,15,op,"[299.8738193821384, 9.779722468956173, 489.06133133611786, 102.0743906086918]",0.0
OP,154,33,op,"[507.44508366822186, 166.97487329958307, 1080.2644402067294, 372.61541088872013]",0.0
OP,155,15,op,"[303.22446816629736, 10.012905911080566, 487.50836419898354, 99.91484908761362]",0.0
OP,155,33,op,"[505.25152327462354, 166.83461512750452, 1078.333229885733, 372.569335715491]",0.0
OP,156,15,op,"[306.57514465640486, 10.246089353204958, 485.9553693559007, 97.75530756653544]",0.0
OP,156,33,op,"[503.05796288110275, 166.69435695542597, 1076.402019564659, 372.5232605422618]",0.0
OP,157,15,op,"[309.92584885246094, 10.47927279532935, 484.40234680686933, 95.59576604545724]",0.0
OP,157,33,op,"[500.8644024876595, 166.5540987833474, 1074.4708092435071, 372.47718536903267]",0.0
OP,158,15,op,"[313.2765807544655, 10.712456237453743, 482.84929655188944, 93.43622452437904]",0.0
OP,158,33,op,"[498.67084209429385, 166.41384061126882, 1072.539598922278, 372.4311101958035]",0.0
OP,159,15,op,"[316.6273403624186, 10.945639679578136, 481.2962185909611, 91.27668300330086]",0.0
OP,159,33,op,"[496.47728170100567, 166.27358243919028, 1070.6083886009712, 372.38503502257436]",0.0
OP,160,15,op,"[319.9781276763202, 11.178823121702528, 479.74311292408413, 89.11714148222268]",0.0
OP,160,33,op,"[494.2837213077951, 166.13332426711173, 1068.677178279587, 372.3389598493452]",0.0
OP,161,33,op,"[492.09016091466196, 165.99306609503316, 1066.7459679581252, 372.292884676116]",0.0
OP,162,33,op,"[489.89660052160644, 165.85280792295458, 1064.814757636586, 372.2468095028868]",0.0
OP,163,33,op,"[487.70304012862846, 165.71254975087604, 1062.8835473149688, 372.2007343296576]",0.0
OP,164,33,op,"[485.509479735728, 165.5722915787975, 1060.9523369932745, 372.15465915642847]",0.0
OP,165,33,op,"[483.3159193429051, 165.43203340671892, 1059.0211266715025, 372.1085839831993]",0.0
OP,166,33,op,"[481.1223589501597, 165.29177523464034, 1057.089916349653, 372.06250880997015]",0.0
OP,167,33,op,"[478.92879855749186, 165.1515170625618, 1055.158706027726, 372.016433636741]",0.0
OP,168,33,op,"[476.7352381649016, 165.01125889048325, 1053.2274957057214, 371.97035846351184]",0.0
OP,169,33,op,"[474.5416777723888, 164.87100071840467, 1051.2962853836393, 371.92428329028263]",0.0
OP,170,33,op,"[472.34811737995364, 164.7307425463261, 1049.3650750614795, 371.8782081170534]",0.0
OP,171,33,op,"[470.154556987596, 164.59048437424755, 1047.4338647392424, 371.83213294382426]",0.0
OP,172,33,op,"[467.9609965953158, 164.450226202169, 1045.5026544169277, 371.7860577705951]",0.0
OP,173,33,op,"[465.7674362031132, 164.30996803009043, 1043.5714440945353, 371.73998259736595]",0.0
OP,174,33,op,"[463.57387581098817, 164.16970985801186, 1041.6402337720656, 371.6939074241368]",0.0
OP,175,33,op,"[461.38031541894065, 164.0294516859333, 1039.709023449518, 371.64783225090764]",0.0
OP,176,33,op,"[459.18675502697073, 163.88919351385476, 1037.777813126893, 371.6017570776785]",0.0
OP,177,33,op,"[456.9931946350783, 163.7489353417762, 1035.8466028041908, 371.5556819044493]",0.0
OP,178,33,op,"[454.79963424326337, 163.60867716969761, 1033.9153924814107, 371.50960673122006]",0.0
OP,179,33,op,"[452.60607385152605, 163.46841899761907, 1031.9841821585533, 371.4635315579909]",0.0
OP,180,33,op,"[450.4125134598662, 163.32816082554052, 1030.052971835618, 371.41745638476175]",0.0
OP,181,33,op,"[448.21895306828395, 163.18790265346195, 1028.1217615126054, 371.3713812115326]",0.0
OP,182,33,op,"[446.02539267677923, 163.04764448138337, 1026.1905511895152, 371.32530603830344]",0.0
OP,183,33,op,"[443.83183228535205, 162.90738630930483, 1024.2593408663477, 371.2792308650743]",0.0
OP,261,46,op,"[338.23917670304843, 124.62486212750332, 923.0212550065352, 502.43837905409885]",0.0
OP,262,46,op,"[330.7670688623803, 115.0879552392638, 896.4138882198438, 480.0178747732276]",0.0
OP,263,46,op,"[315.6852782715794, 104.94127901636426, 868.6345217793676, 461.0958288788051]",0.0
OP,264,46,op,"[302.68042878074465, 104.90815276787774, 851.0864518263502, 458.01076925463974]",0.0
OP,265,46,op,"[294.57054700717384, 99.7612940109405, 832.4336216371948, 446.07561176013274]",0.0
OP,266,46,op,"[286.4606653025986, 94.61443525400327, 813.780791379044, 434.14045426562575]",0.0
OP,267,46,op,"[295.1913955957984, 113.47569483798284, 822.9757323053725, 453.4840759494932]",0.0
OP,268,46,op,"[289.70298523370013, 112.10131572098774, 808.7234727199938, 446.46386247255055]",0.0
OP,269,46,op,"[284.21457490915225, 110.72693660399264, 794.4712130970645, 439.4436489956079]",0.0
OP,270,46,op,"[278.7261646221548, 109.35255748699754, 780.218953436585, 432.4234355186652]",0.0
OP,271,46,op,"[273.23775437270757, 107.97817837000244, 765.9666937385553, 425.40322204172253]",0.0
OP,272,46,op,"[267.74934416081067, 106.60379925300734, 751.7144340029749, 418.38300856477986]",0.0
OP,273,46,op,"[251.52289650933432, 86.89255721043125, 709.6676440457422, 381.9691630788377]",0.0
OP,274,46,op,"[245.7513785543692, 85.19264486220428, 704.5622243865754, 381.07335645781666]",0.0
OP,275,46,op,"[237.17358958100516, 89.05726128112758, 695.6710279106085, 385.5557343577858]",0.0
OP,276,46,op,"[238.44325564996365, 87.76029468005541, 690.3182919768224, 379.9571787778765]",0.0
OP,277,46,op,"[240.5409746946466, 81.08336241201025, 684.8188382406875, 368.16528192658427]",0.0
OP,278,46,op,"[246.24556453220694, 73.3565992914719, 674.0497671647285, 348.00359651922975]",0.0
OP,279,46,op,"[247.23362699968797, 67.69356966685106, 663.9635971323888, 333.1174163264707]",0.0
OP,280,46,op,"[248.39912115017435, 67.84019689153595, 663.1689588922304, 330.16550904557016]",0.0
OP,281,46,op,"[251.93931906315382, 69.7349787950418, 669.0271336988865, 331.80211945159795]",0.0
OP,282,46,op,"[256.23587823056016, 74.37233121239186, 677.5839083288447, 337.73467813633124]",0.0
OP,283,46,op,"[258.95654166819315, 78.71925509157649, 693.5955350536929, 349.4375341607233]",0.0
OP,284,46,op,"[262.9529622243964, 78.98160655205365, 703.5403267985644, 352.2845188498552]",0.0
OP,285,46,op,"[278.3068337746435, 77.22981867668642, 712.2355121377113, 343.7400617521894]",0.0
OP,286,46,op,"[285.97375860168097, 80.25821553199751, 720.8773458134781, 345.1063504091295]",0.0
OP,287,46,op,"[289.0288271620223, 87.42222610990356, 735.9550420260489, 358.692810638692]",0.0
OP,288,46,op,"[288.3716725319664, 95.10147292944615, 748.1228466114812, 374.22981999353]",0.0
OP,289,46,op,"[285.28091122535, 104.28925732787852, 758.0401310286619, 391.9292554640191]",0.0
OP,290,46,op,"[288.20302462596794, 110.90106721402918, 770.1815408806076, 404.25692828926304]",0.0
OP,291,46,op,"[285.39842379665004, 119.88826493224516, 778.5980636058973, 421.14916685586957]",0.0
OP,292,46,op,"[283.4106943462058, 125.9345519743826, 783.1517581389888, 432.5765454904412]",0.0
OP,293,46,op,"[284.73815429630446, 130.89691579752952, 787.8893013031991, 441.06869174251284]",0.0
OP,294,46,op,"[292.23331591008804, 133.7080750450403, 795.5135443462077, 445.24822201889975]",0.0
OP,295,46,op,"[295.28962970448447, 134.67047720635514, 797.7179379241054, 446.7051639045893]",0.0
OP,296,46,op,"[298.2712206825356, 134.4803017712113, 799.762495084196, 446.34378526455725]",0.0
OP,297,46,op,"[297.22005308780433, 132.8854375136819, 795.3074013131808, 443.31276939784703]",0.0
OP,298,46,op,"[293.3522282345767, 148.24885536442125, 796.7405724804928, 463.84701727387437]",0.0
OP,299,46,op,"[275.27476639390113, 169.97396955289085, 803.0783479938717, 504.9990447396501]",0.0
OP,300,46,op,"[272.0619604526122, 171.63665150662237, 805.0081945695239, 513.4003419447578]",0.0
OP,301,46,op,"[284.311880817877, 164.17489333891965, 803.9671696511937, 498.86720323059535]",0.0
OP,302,46,op,"[298.55045829426814, 153.4816889590045, 808.0764291426369, 481.82946078752366]",0.0
OP,303,46,op,"[313.3559529332971, 138.5756000402744, 806.6912115029405, 455.35481523334795]",0.0
OP,304,46,op,"[321.6229898678779, 131.4221461817502, 802.9323569448629, 438.825166179682]",0.0
OP,305,46,op,"[323.070843158397, 126.511811400183, 803.2132404403135, 431.66843837594524]",0.0
OP,306,46,op,"[333.5848376317664, 119.48921875746584, 807.8436988527059, 418.9210454310897]",0.0
OP,307,46,op,"[349.5680035271274, 114.44707872168263, 819.5151819273515, 408.0872403451722]",0.0
OP,308,46,op,"[356.40354405300036, 116.88029692061693, 833.126195638456, 412.15845413343266]",0.0
OP,309,46,op,"[363.04182782524833, 114.03728845699618, 844.0733655753818, 409.4981740731881]",0.0
OP,310,46,op,"[371.97792950355995, 104.06500079332008, 844.8703201897653, 390.33146725651886]",0.0
OP,311,46,op,"[373.730404943998, 90.5012915544788, 842.7349487956868, 370.3243334830429]",0.0
OP,312,46,op,"[371.6686305024523, 83.63464566207273, 841.4147978928736, 360.1648785505727]",0.0
OP,313,46,op,"[371.54038919821585, 83.78289130451992, 845.1898112817005, 359.24504939647574]",0.0
OP,314,46,op,"[378.1948374605281, 77.70567549554909, 848.4706818239317, 346.84780729813497]",0.0
OP,315,46,op,"[394.5083487293372, 56.01271455347796, 846.1167267128952, 307.8375738626157]",0.0
OP,316,46,op,"[410.1880054492702, 62.810901646197095, 864.5205433112592, 310.64551440301557]",0.0
OP,317,46,op,"[420.36770696734254, 58.359606822025086, 866.1695697160576, 301.539367061092]",0.0
OP,318,46,op,"[430.54745902785294, 53.908311997853076, 867.8185455784183, 292.4332197191685]",0.0
OP,319,46,op,"[440.7272616308014, 49.457017173681066, 869.4674708983407, 283.3270723772449]",0.0
OP,320,46,op,"[450.9071147761879, 45.00572234950906, 871.1163456758252, 274.22092503532144]",0.0
OP,321,46,op,"[461.0870184640123, 40.55442752533705, 872.7651699108717, 265.11477769339785]",0.0
OP,321,47,op,"[382.67085668953376, 38.24551494925075, 1032.633842721464, 262.54048997873235]",0.0
OP,322,46,op,"[471.26697269427484, 36.10313270116504, 874.41394360348, 256.0086303514744]",0.0
OP,322,47,op,"[392.9900165176734, 33.12435890081143, 1021.4858660814136, 250.3410226369581]",0.0
OP,323,46,op,"[481.4469774669754, 31.651837876993028, 876.0626667536505, 246.90248300955082]",0.0
OP,323,47,op,"[404.65823124781247, 16.27263898743334, 1012.1587119678788, 226.35003513994928]",0.0
OP,324,46,op,"[491.62703278211393, 27.20054305282102, 877.7113393613829, 237.7963356676273]",0.0
OP,324,47,op,"[402.1065630500111, 18.189420967016275, 1017.9920557703861, 231.70792357761752]",0.0
OP,325,46,op,"[501.8071386396905, 22.74924822864901, 879.3599614266773, 228.69018832570376]",0.0
OP,325,47,op,"[402.9986950366868, 24.605988004874348, 1022.2492293813566, 239.90322034792882]",0.0
OP,326,46,op,"[511.98729503970515, 18.297953404477, 881.0085329495336, 219.58404098378023]",0.0
OP,326,47,op,"[400.88528284810576, 25.668703966110627, 1023.479234823631, 242.9113011024089]",0.0
OP,327,46,op,"[522.1675019821578, 13.84665858030499, 882.6570539299519, 210.4778936418567]",0.0
OP,327,47,op,"[425.3733426461046, 9.000734574125218, 1014.2061188530961, 213.71175284673654]",0.0
OP,328,46,op,"[532.3477594670485, 9.39536375613298, 884.3055243679322, 201.37174629993316]",0.0
OP,328,47,op,"[440.72641264301967, 9.288726748505866, 1014.2554817038164, 207.6112707365157]",0.0
OP,329,46,op,"[542.5280674943771, 4.94406893196097, 885.9539442634743, 192.26559895800963]",0.0
OP,329,47,op,"[424.2455171003149, 28.18620981669865, 1035.4959136584805, 240.39595410708085]",0.0
OP,330,46,op,"[552.7084260641439, 0.4927741077889607, 887.6023136165787, 183.1594516160861]",0.0
OP,330,47,op,"[398.3111346900346, 44.46310732504452, 1064.8701598184084, 278.8845321919144]",0.0
OP,331,46,op,"[562.8888351763485, -3.958520716383049, 889.2506324272449, 174.05330427416257]",0.0
OP,331,47,op,"[374.7507169127843, 51.74114800160774, 1084.4619562121254, 305.58376179218806]",0.0
OP,332,46,op,"[573.0692948309913, -8.409815540555059, 890.8989006954731, 164.94715693223904]",0.0
OP,332,47,op,"[374.0173473591914, 48.784191459769545, 1087.5958078566946, 307.83010755075946]",0.0
OP,332,51,op,"[325.47294160752574, 161.7232670284048, 765.1034557197911, 403.4735749779793]",0.0
OP,333,46,op,"[583.249805028072, -12.861110364727068, 892.5471184212631, 155.8410095903155]",0.0
OP,333,47,op,"[390.6333753997971, 42.11919185669929, 1080.26596256451, 294.87437876172834]",0.0
OP,333,51,op,"[326.40281477705304, 151.7622607781371, 756.8226100995719, 388.19553289436766]",0.0
OP,334,46,op,"[593.4303657675908, -17.312405188899078, 894.1952856046153, 146.73486224839198]",0.0
OP,334,47,op,"[424.47018348240766, 34.94353852450932, 1054.0053992525359, 265.12955368125336]",0.0
OP,334,51,op,"[335.9910496276794, 141.9576396191904, 748.2777595459384, 367.44896970685716]",0.0
OP,335,46,op,"[603.6109770495477, -21.763700013071087, 895.8434022455294, 137.62871490646845]",0.0
OP,335,47,op,"[438.3718888335109, 19.916697240215527, 1044.5562355223642, 240.8589381475727]",0.0
OP,335,51,op,"[355.41973792319845, 121.53787924189601, 742.9034542693316, 331.1567118383869]",0.0
OP,336,46,op,"[613.7916388739426, -26.214994837243097, 897.4914683440056, 128.52256756454491]",0.0
OP,336,47,op,"[456.09056186736206, 28.180906179555535, 1044.9734348671134, 241.4529080803379]",0.0
OP,336,51,op,"[363.07891442042705, 112.13548177953497, 736.1232841022247, 313.9429874137397]",0.0
OP,337,46,op,"[623.9723512407754, -30.666289661415107, 899.1394839000436, 119.41642022262138]",0.0
OP,337,47,op,"[457.246030390336, 22.907556895096377, 1068.657392892416, 244.38594218112496]",0.0
OP,337,51,op,"[370.7380914734082, 102.73308431717393, 729.3431133793654, 296.7292629890925]",0.0
OP,338,46,op,"[634.1531141500463, -35.117584485587116, 900.7874489136436, 110.31027288069785]",0.0
OP,338,47,op,"[468.9903368075955, 15.484004740292562, 1076.8764579194358, 234.6668743329828]",0.0
OP,338,51,op,"[378.39726908214186, 93.3306868548129, 722.5629421007534, 279.51553856444525]",0.0
OP,339,46,op,"[644.3339276017552, -39.568879309759126, 902.4353633848057, 101.20412553877432]",0.0
